,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SalePrice
1433,962,830.0,3.0,0,936,25.330882352941178,451,2000.0,1792,10261,93.0,318.0,0,5,6,936,103.74193548387096,2000,2000,1,0,0,0,0,1,1,0,0,0,0,1,186500
1257,864,0.0,2.0,0,864,25.330882352941178,0,1978.5061638868744,864,4060,56.0,0.0,96,8,5,864,103.74193548387096,1922,1950,1,0,0,0,0,1,1,0,0,0,0,1,99900
1296,1128,0.0,3.0,776,344,25.330882352941178,525,1963.0,1128,8700,80.0,148.0,20,6,5,1120,103.74193548387096,1963,1963,0,1,1,0,0,0,0,1,0,0,0,1,155000
317,1088,871.0,3.0,0,1088,25.330882352941178,0,2006.0,1959,9000,75.0,0.0,46,5,8,1088,103.74193548387096,2006,2006,0,1,0,0,0,1,0,1,0,0,1,0,270000
648,1051,788.0,4.0,0,756,25.330882352941178,442,1966.0,1839,7700,70.0,351.0,124,5,6,756,103.74193548387096,1966,1966,1,0,0,0,0,1,0,0,1,0,0,1,155000
709,904,0.0,3.0,0,876,0.0,408,1966.0,904,7162,70.04995836802665,41.0,0,7,5,876,103.74193548387096,1966,1966,1,0,0,0,0,1,0,0,1,0,0,1,109900
1282,1040,0.0,3.0,532,364,25.330882352941178,484,1977.0,1040,8800,61.0,0.0,0,7,5,1040,103.74193548387096,1977,2008,0,1,0,0,1,0,0,0,1,0,1,0,150500
972,918,0.0,2.0,0,918,25.330882352941178,264,1979.0,918,7892,55.0,0.0,0,5,6,918,103.74193548387096,1979,1979,1,0,0,0,0,1,0,0,1,0,0,1,99500
627,1520,0.0,3.0,674,350,25.330882352941178,364,1955.0,1520,9600,80.0,164.0,0,6,6,1156,103.74193548387096,1955,1972,0,1,1,0,0,0,0,1,0,0,0,1,153000
632,1411,0.0,3.0,822,564,25.330882352941178,544,1977.0,1411,11900,85.0,209.0,0,5,7,1386,103.74193548387096,1977,1977,1,0,1,0,0,0,1,0,0,0,0,1,82500
1248,1134,924.0,3.0,319,416,25.330882352941178,396,1950.0,2058,9600,60.0,0.0,0,5,6,735,103.74193548387096,1917,1950,1,0,0,0,1,0,0,0,1,0,0,1,129500
1423,1575,626.0,4.0,0,697,25.330882352941178,432,1966.0,2201,0,70.04995836802665,0.0,236,7,6,697,103.74193548387096,1966,1966,0,1,0,0,0,1,0,0,1,0,1,0,274970
1254,760,896.0,3.0,0,746,25.330882352941178,397,2003.0,1656,6931,60.0,92.0,128,5,7,746,103.74193548387096,2003,2004,1,0,0,0,0,1,1,0,0,0,1,0,165400
1348,1494,348.5240174672489,3.0,0,39,25.330882352941178,514,1998.0,1494,16196,70.04995836802665,0.0,25,5,7,1482,103.74193548387096,1998,1998,0,1,0,1,0,0,0,1,0,0,1,0,215000
795,888,676.0,3.0,0,650,0.0,476,1980.0,1564,8400,70.0,130.0,50,6,6,650,103.74193548387096,1980,1981,1,0,0,0,0,1,0,0,1,0,0,1,171000
645,981,0.0,3.0,282,664,25.330882352941178,576,1979.0,981,10530,70.04995836802665,0.0,312,5,6,981,103.74193548387096,1971,1971,1,0,1,0,0,0,0,0,1,0,0,1,143250
1012,900,602.0,3.0,0,602,25.330882352941178,180,1923.0,1502,10592,55.0,0.0,0,7,6,602,103.74193548387096,1923,1996,1,0,0,0,0,1,0,0,1,0,1,0,165000
556,1092,0.0,2.0,895,197,25.330882352941178,299,1957.0,1092,14850,69.0,0.0,0,5,5,1092,103.74193548387096,1957,1957,1,0,0,0,1,0,1,0,0,0,0,1,141000
681,848,672.0,3.0,182,611,25.330882352941178,281,1968.0,1520,4500,55.0,0.0,0,5,5,793,103.74193548387096,1932,2000,1,0,0,0,1,0,0,0,1,0,0,1,159434
577,1320,0.0,3.0,328,285,25.330882352941178,564,1966.0,1320,11777,96.0,97.0,68,6,5,1164,103.74193548387096,1966,1966,0,1,0,0,1,0,0,0,1,0,0,1,164500
1109,0,0.0,3.0,1039,797,25.330882352941178,0,2004.0,1836,11362,0.0,42.0,185,5,8,0,103.74193548387096,2004,2005,0,1,0,1,0,0,1,0,0,0,1,0,280000
1266,964,925.0,4.0,0,925,25.330882352941178,308,1960.0,1889,10120,60.0,0.0,0,4,7,925,103.74193548387096,1910,1950,1,0,0,0,0,1,0,0,1,0,0,1,122000
1183,1130,348.5240174672489,2.0,821,299,25.330882352941178,720,1970.0,1130,10800,60.0,0.0,0,6,5,1120,103.74193548387096,1920,1950,1,0,0,0,0,1,0,0,1,0,0,1,120000
524,1383,1015.0,3.0,719,660,25.330882352941178,834,1996.0,2398,11787,95.0,594.0,60,5,7,1379,103.74193548387096,1996,1997,1,0,0,0,0,1,1,0,0,0,1,0,315750
1059,1096,895.0,3.0,297,0,25.330882352941178,432,1977.0,1991,11275,70.04995836802665,480.0,0,7,6,854,0.0,1932,1950,0,1,0,0,1,0,0,0,1,0,0,1,220000
540,0,0.0,2.0,1260,578,25.330882352941178,765,2006.0,1838,14601,85.0,584.0,68,5,9,0,103.74193548387096,2006,2006,0,1,0,1,0,0,0,0,1,1,0,0,315000
1194,663,689.0,4.0,371,292,25.330882352941178,299,1969.0,1352,9364,80.0,143.0,36,7,6,663,103.74193548387096,1969,1969,1,0,1,0,0,0,1,0,0,0,0,1,158000
748,1720,348.5240174672489,3.0,919,801,25.330882352941178,527,1996.0,1720,10593,59.0,338.0,56,5,7,1720,103.74193548387096,1996,1996,1,0,0,1,0,0,1,0,0,0,1,0,260400
1351,858,858.0,4.0,319,539,25.330882352941178,490,1962.0,1716,9247,70.0,318.0,84,6,6,858,103.74193548387096,1962,1962,1,0,0,0,1,0,1,0,0,0,0,1,171000
484,999,0.0,3.0,588,411,25.330882352941178,264,1963.0,999,7758,70.04995836802665,0.0,132,7,5,999,103.74193548387096,1962,2001,1,0,1,0,0,0,0,0,1,0,1,0,132500
95,680,790.0,3.0,310,370,25.330882352941178,420,1993.0,1470,9765,70.04995836802665,68.0,63,8,6,680,103.74193548387096,1993,1993,1,0,0,0,0,1,1,0,0,0,0,1,185000
1020,1132,0.0,2.0,1024,108,25.330882352941178,451,2005.0,1132,7024,60.0,0.0,64,5,4,1132,103.74193548387096,2005,2005,1,0,0,1,0,0,1,0,0,0,1,0,176000
563,1163,511.0,4.0,0,1163,25.330882352941178,396,1955.0,1674,0,66.0,0.0,36,7,6,1163,103.74193548387096,1918,1950,0,1,0,0,0,1,1,0,0,0,0,1,185000
1264,1337,0.0,2.0,266,1139,25.330882352941178,511,1998.0,1337,4060,34.0,0.0,68,5,6,1405,103.74193548387096,1998,1999,1,0,0,1,0,0,1,0,0,0,1,0,181000
742,1349,0.0,3.0,0,1349,25.330882352941178,539,2000.0,1349,8450,65.0,108.0,55,5,7,1349,103.74193548387096,2000,2001,1,0,0,0,0,1,0,0,1,0,0,1,179000
863,1148,0.0,3.0,1148,0,25.330882352941178,672,1959.0,1148,7931,70.0,0.0,0,5,5,1148,103.74193548387096,1959,1959,1,0,1,0,0,0,0,0,1,0,0,1,132500
891,918,765.0,3.0,226,192,25.330882352941178,440,1978.0,1683,11184,70.0,92.0,0,5,6,918,103.74193548387096,1978,1978,1,0,0,0,1,0,0,1,0,0,0,1,172500
1038,798,546.0,3.0,0,546,25.330882352941178,0,1978.5061638868744,1344,1533,21.0,0.0,0,6,4,546,103.74193548387096,1970,2008,1,0,0,0,0,1,1,0,0,0,0,1,97000
206,1696,0.0,3.0,0,1140,25.330882352941178,349,1962.0,1696,13673,40.0,0.0,30,5,5,1140,103.74193548387096,1962,1962,1,0,0,0,0,1,0,0,1,0,0,1,143900
392,882,0.0,3.0,0,0,25.330882352941178,294,1959.0,882,8339,70.04995836802665,0.0,0,7,5,0,103.74193548387096,1959,1959,0,1,0,0,1,0,0,1,0,0,0,1,106500
794,1086,809.0,3.0,0,712,25.330882352941178,409,1994.0,1895,10832,70.04995836802665,0.0,46,5,7,712,103.74193548387096,1994,1996,1,0,0,0,0,1,1,0,0,0,1,0,194500
870,894,0.0,2.0,0,894,25.330882352941178,308,1962.0,894,6600,60.0,0.0,0,5,5,894,103.74193548387096,1962,1962,1,0,0,0,0,1,0,0,1,0,0,1,109500
397,876,936.0,4.0,540,324,25.330882352941178,264,1962.0,1812,7590,69.0,288.0,168,5,5,864,103.74193548387096,1962,1962,1,0,1,0,0,0,0,1,0,0,0,1,169500
766,980,734.0,2.8692138133725202,394,586,25.330882352941178,496,1988.0,1714,10421,80.0,42.0,66,5,7,980,103.74193548387096,1988,1988,1,0,0,0,0,1,0,0,1,0,0,1,196500
1341,1114,0.0,2.8692138133725202,814,300,25.330882352941178,576,2004.0,1114,13695,66.0,0.0,78,5,6,1114,103.74193548387096,2003,2004,1,0,0,1,0,0,0,0,1,0,1,0,155000
1241,1689,0.0,3.0,0,1689,25.330882352941178,0,2007.0,1689,9849,83.0,0.0,56,6,7,1689,103.74193548387096,2007,2007,0,1,0,0,0,1,0,1,0,0,1,0,248328
1028,968,408.0,3.0,368,359,25.330882352941178,240,1941.0,1376,9492,79.0,0.0,0,5,5,768,103.74193548387096,1941,1950,1,0,0,0,1,0,0,0,1,0,0,1,105000
642,0,704.0,4.0,0,542,25.330882352941178,538,1972.0,0,13860,75.0,0.0,111,7,8,0,103.74193548387096,1972,1995,0,1,0,0,0,1,1,0,0,1,0,0,345000
612,1299,573.0,3.0,990,309,25.330882352941178,531,2001.0,1872,11885,70.04995836802665,108.0,122,5,8,1299,103.74193548387096,2001,2001,0,1,0,1,0,0,0,1,0,1,0,0,261500
960,858,0.0,2.0,696,162,25.330882352941178,0,1978.5061638868744,858,7207,50.0,0.0,0,7,5,858,117.0,1958,2008,0,1,1,0,0,0,1,0,0,0,0,1,116500
725,864,0.0,3.0,375,250,25.330882352941178,660,1989.0,864,6960,60.0,0.0,0,6,4,864,103.74193548387096,1970,1970,1,0,0,0,0,1,0,0,1,0,1,0,120500
683,1668,0.0,3.0,1059,567,25.330882352941178,702,2002.0,1668,11248,90.0,215.0,45,5,9,1626,103.74193548387096,2002,2002,0,1,0,1,0,0,0,0,1,0,1,0,285000
98,835,0.0,2.0,108,350,25.330882352941178,366,1920.0,835,10625,85.0,0.0,0,5,5,458,0.0,1920,1950,1,0,1,0,0,0,0,0,1,0,0,1,83000
804,1128,0.0,2.0,812,124,25.330882352941178,286,1954.0,1128,9000,75.0,0.0,0,5,5,936,103.74193548387096,1954,1954,1,0,0,0,1,0,0,0,1,0,0,1,118000
406,1166,0.0,3.0,0,1064,25.330882352941178,240,1936.0,1639,10480,51.0,0.0,0,5,6,1064,103.74193548387096,1936,1950,1,0,0,0,0,1,0,0,1,0,0,1,115000
502,1214,0.0,2.0,698,420,25.330882352941178,461,1965.0,1214,9170,70.0,0.0,0,7,5,1214,103.74193548387096,1965,1965,1,0,1,0,0,0,0,0,1,0,0,1,140000
1071,829,727.0,4.0,298,429,25.330882352941178,441,1968.0,1556,11700,78.0,0.0,0,6,6,727,103.74193548387096,1968,1968,1,0,0,0,1,0,0,0,1,0,0,1,154000
1056,1364,0.0,2.0,659,705,25.330882352941178,484,2005.0,1364,7052,43.0,240.0,36,5,7,1364,103.74193548387096,2005,2005,0,1,0,1,0,0,0,1,0,0,1,0,185850
929,993,1243.0,4.0,0,964,25.330882352941178,642,1997.0,2236,13006,70.04995836802665,285.0,0,5,7,964,0.0,1997,1997,1,0,0,0,0,1,1,0,0,0,1,0,222000
779,1004,0.0,2.0,975,0,25.330882352941178,504,1977.0,1004,10530,78.0,90.0,0,5,6,975,103.74193548387096,1977,1977,0,1,0,1,0,0,0,0,1,0,0,1,135000
200,1121,0.0,2.0,0,1121,25.330882352941178,440,2003.0,1121,8546,80.0,0.0,64,5,4,1121,103.74193548387096,2003,2004,1,0,0,0,0,1,0,1,0,0,0,1,140000
134,1721,0.0,3.0,570,891,25.330882352941178,440,1968.0,1721,10335,78.0,0.0,96,6,5,1461,103.74193548387096,1968,1993,1,0,0,0,1,0,0,1,0,0,0,1,180000
1051,1316,0.0,3.0,0,1316,25.330882352941178,440,2007.0,1316,11175,103.0,0.0,20,5,7,1316,103.74193548387096,2007,2007,0,1,0,0,0,1,1,0,0,0,1,0,200141
40,1324,0.0,3.0,643,445,25.330882352941178,440,1965.0,1324,8658,84.0,101.0,138,5,6,1088,0.0,1965,1965,1,0,0,0,1,0,0,0,1,0,0,1,160000
1017,1360,0.0,1.0,1036,184,25.330882352941178,565,1984.0,1360,5814,70.04995836802665,0.0,0,5,8,1220,103.74193548387096,1984,1984,0,1,0,1,0,0,0,1,0,0,1,0,187500
230,1194,0.0,3.0,0,1194,25.330882352941178,312,1959.0,1194,8760,73.0,220.0,0,6,6,1194,103.74193548387096,1959,1959,1,0,0,0,0,1,0,1,0,0,0,1,148000
378,0,0.0,1.0,0,411,25.330882352941178,834,2010.0,1856,11394,88.0,350.0,0,2,9,0,103.74193548387096,2010,2010,0,1,0,1,0,0,1,0,0,1,0,0,394432
288,900,0.0,3.0,450,432,25.330882352941178,280,1970.0,900,9819,70.04995836802665,31.0,0,5,5,882,103.74193548387096,1967,1967,1,0,1,0,0,0,0,0,1,0,0,1,122000
418,756,378.0,3.0,312,444,25.330882352941178,240,1940.0,1134,8160,60.0,0.0,0,6,5,756,103.74193548387096,1940,1950,1,0,1,0,0,0,0,0,1,0,0,1,126000
391,804,1157.0,3.0,690,114,25.330882352941178,560,2001.0,1961,12209,71.0,0.0,192,5,6,804,103.74193548387096,2001,2002,1,0,1,0,0,0,1,0,0,0,1,0,215000
592,816,0.0,2.0,816,0,25.330882352941178,816,1985.0,816,6600,60.0,0.0,0,8,5,816,103.74193548387096,1982,2003,1,0,0,0,0,1,1,0,0,0,0,1,138000
1162,894,0.0,3.0,492,402,25.330882352941178,450,1968.0,894,8724,0.0,0.0,0,5,5,894,103.74193548387096,1968,1968,1,0,1,0,0,0,0,0,1,0,0,1,129000
1086,546,546.0,3.0,334,212,25.330882352941178,286,1973.0,1092,1974,70.04995836802665,0.0,96,5,4,546,103.74193548387096,1973,1973,1,0,1,0,0,0,0,1,0,0,0,1,83500
647,1094,0.0,3.0,500,594,25.330882352941178,495,1953.0,1094,10452,85.0,216.0,0,5,6,1094,0.0,1953,1953,0,1,0,0,1,0,0,0,1,0,0,1,155000
1152,1811,348.5240174672489,2.0,296,230,25.330882352941178,470,1956.0,1811,14115,90.0,0.0,0,7,6,1073,103.74193548387096,1956,2004,1,0,1,0,0,0,1,0,0,1,0,0,230000
520,694,600.0,3.0,0,0,25.330882352941178,0,1978.5061638868744,1294,10800,60.0,0.0,114,7,4,0,103.74193548387096,1900,2000,0,1,0,0,1,0,1,0,0,0,0,1,106250
64,1057,977.0,2.8692138133725202,739,318,0.0,645,1998.0,2034,9375,70.04995836802665,573.0,36,5,7,1057,103.74193548387096,1997,1998,1,0,0,1,0,0,0,1,0,0,1,0,219500
14,1253,0.0,2.8692138133725202,733,520,25.330882352941178,352,1960.0,1253,10920,70.04995836802665,212.0,213,5,6,1253,103.74193548387096,1960,1960,1,0,1,0,0,0,0,1,0,0,0,1,157000
1180,1298,1216.0,4.0,1216,0,25.330882352941178,693,1990.0,0,11170,70.04995836802665,0.0,0,5,7,1216,103.74193548387096,1990,1991,1,0,0,0,1,0,1,0,0,0,0,1,250000
1064,1154,0.0,3.0,740,184,25.330882352941178,480,1966.0,1154,11000,70.04995836802665,200.0,58,6,5,1154,103.74193548387096,1966,1966,0,1,1,0,0,0,0,1,0,0,0,1,154000
492,728,728.0,3.0,0,728,25.330882352941178,429,2006.0,1456,15578,0.0,0.0,0,5,6,728,103.74193548387096,2006,2006,1,0,0,0,0,1,0,1,0,0,0,1,172785
379,1007,793.0,3.0,0,982,25.330882352941178,463,2000.0,1800,8123,60.0,16.0,63,5,6,982,100.0,2000,2000,1,0,0,0,0,1,1,0,0,0,0,1,179000
187,808,704.0,3.0,0,660,25.330882352941178,180,1916.0,1656,10410,60.0,0.0,0,7,5,660,0.0,1916,1987,1,0,0,0,0,1,0,0,1,0,0,1,135000
763,1268,1097.0,2.8692138133725202,1163,89,25.330882352941178,0,1999.0,2365,9430,82.0,673.0,128,5,8,1252,103.74193548387096,1999,1999,0,1,0,1,0,0,0,0,1,0,1,0,337000
216,1436,0.0,3.0,946,490,0.0,484,2004.0,1436,8450,65.0,266.0,98,5,7,1436,139.0,2004,2004,0,1,0,1,0,0,0,0,1,0,1,0,210000
791,1062,0.0,3.0,539,490,25.330882352941178,539,1976.0,1062,11333,70.04995836802665,0.0,0,5,6,1029,120.0,1976,1976,0,1,1,0,0,0,0,1,0,0,0,1,146800
1076,1096,370.0,3.0,626,170,0.0,566,1950.0,1466,10800,60.0,0.0,21,8,5,796,103.74193548387096,1936,1989,1,0,1,0,0,0,0,0,1,0,1,0,170000
878,1155,0.0,3.0,899,210,25.330882352941178,576,1987.0,1155,11782,88.0,0.0,0,7,5,1109,192.0,1961,1995,0,1,1,0,0,0,0,0,1,0,1,0,148000
337,1536,0.0,3.0,810,726,25.330882352941178,532,2002.0,1536,9135,70.0,113.0,74,5,7,1536,103.74193548387096,2002,2003,0,1,0,1,0,0,0,1,0,0,1,0,214000
719,971,0.0,3.0,523,448,25.330882352941178,300,1969.0,971,9920,69.0,0.0,0,6,5,971,103.74193548387096,1969,1969,0,1,0,0,0,1,0,0,1,0,0,1,128500
295,1003,0.0,3.0,819,184,25.330882352941178,588,1984.0,1003,7937,37.0,0.0,0,6,6,1003,103.74193548387096,1984,1984,0,1,0,1,0,0,0,0,1,0,0,1,142500
1016,1504,0.0,3.0,690,814,25.330882352941178,478,1996.0,1504,11883,73.0,196.0,66,5,7,1504,103.74193548387096,1996,1996,0,1,0,1,0,0,1,0,0,0,1,0,203000
1275,928,992.0,4.0,220,708,0.0,400,1948.0,1920,11345,95.0,567.0,0,5,5,928,0.0,1948,1950,1,0,0,0,1,0,0,0,1,0,0,1,137000
455,1242,0.0,3.0,916,326,25.330882352941178,528,1973.0,1242,9600,80.0,320.0,0,6,7,1242,103.74193548387096,1973,1973,1,0,1,0,0,0,0,0,1,0,0,1,175500
1457,1188,1152.0,4.0,275,877,25.330882352941178,252,1941.0,2340,9042,66.0,0.0,60,9,7,1152,103.74193548387096,1941,2006,1,0,0,1,0,0,0,1,0,0,1,0,266500
815,1661,0.0,3.0,0,1649,0.0,598,1998.0,1661,12137,48.0,442.0,34,5,7,1649,103.74193548387096,1998,1998,1,0,0,0,0,1,0,1,0,0,1,0,224900
269,1113,0.0,3.0,751,392,25.330882352941178,504,1987.0,1113,7917,70.04995836802665,174.0,30,7,6,1143,103.74193548387096,1976,1976,1,0,1,0,0,0,0,1,0,0,0,1,148000
995,774,456.0,3.0,384,363,25.330882352941178,305,1946.0,1230,4712,51.0,0.0,57,7,4,747,103.74193548387096,1946,1950,1,0,1,0,0,0,0,0,1,0,0,1,121600
201,1279,0.0,3.0,641,276,25.330882352941178,473,1980.0,1279,10125,75.0,0.0,83,6,6,1196,103.74193548387096,1977,1977,1,0,1,0,0,0,0,0,1,0,0,1,171500
161,1572,1096.0,3.0,1016,556,25.330882352941178,726,2003.0,0,13688,0.0,664.0,0,5,9,1572,103.74193548387096,2003,2004,0,1,0,1,0,0,1,0,0,1,0,0,412500
729,848,0.0,2.0,152,628,25.330882352941178,539,1962.0,1208,6240,52.0,0.0,23,5,4,780,103.74193548387096,1925,1950,1,0,1,0,0,0,0,0,1,0,0,1,103000
401,1310,0.0,3.0,24,1286,25.330882352941178,400,2005.0,1310,8767,65.0,0.0,0,5,7,1310,103.74193548387096,2005,2005,0,1,0,1,0,0,1,0,0,0,1,0,164990
702,1264,1312.0,4.0,0,1234,25.330882352941178,666,2006.0,0,12438,82.0,466.0,100,5,8,1234,103.74193548387096,2006,2006,1,0,0,0,0,1,1,0,0,1,0,0,361919
1129,936,0.0,2.0,936,0,25.330882352941178,672,1980.0,936,7200,60.0,180.0,0,5,5,936,103.74193548387096,1980,1980,0,1,0,1,0,0,0,0,1,0,0,1,140000
565,841,806.0,4.0,0,806,136.0,216,1920.0,1647,6858,66.0,0.0,66,4,6,806,103.74193548387096,1915,1950,1,0,0,0,0,1,0,0,1,1,0,0,128000
1021,1220,0.0,2.0,684,515,25.330882352941178,632,2006.0,1220,7406,64.0,84.0,54,5,7,1199,103.74193548387096,2006,2006,0,1,0,1,0,0,0,1,0,0,1,0,194000
1025,882,0.0,2.8692138133725202,138,276,25.330882352941178,461,1980.0,882,7700,70.0,0.0,0,5,5,882,103.74193548387096,1972,1972,1,0,0,0,1,0,0,0,1,0,0,1,112500
1104,630,672.0,3.0,0,630,25.330882352941178,440,1970.0,1302,2016,24.0,304.0,0,5,5,630,103.74193548387096,1970,1970,1,0,0,0,0,1,0,0,1,0,0,1,106000
205,1442,0.0,3.0,0,1424,25.330882352941178,500,1990.0,1442,11851,99.0,0.0,34,5,7,1424,103.74193548387096,1990,1990,1,0,0,0,0,1,0,0,1,0,0,1,180500
34,1561,0.0,2.0,1153,408,25.330882352941178,556,2005.0,1561,7313,60.0,246.0,47,5,9,1561,203.0,2005,2005,1,0,0,1,0,0,1,0,0,1,0,0,277500
775,1204,0.0,2.0,866,338,25.330882352941178,412,1998.0,1204,4500,32.0,320.0,247,5,6,1204,103.74193548387096,1998,1998,1,0,0,1,0,0,0,0,1,0,0,1,162000
508,689,689.0,3.0,141,548,25.330882352941178,360,1928.0,1378,9600,60.0,0.0,0,9,7,689,103.74193548387096,1928,2005,1,0,0,0,1,0,0,0,1,0,1,0,161000
1441,848,0.0,1.0,697,151,25.330882352941178,420,2004.0,848,4426,70.04995836802665,147.0,0,5,6,848,103.74193548387096,2004,2004,0,1,0,1,0,0,0,1,0,0,1,0,149300
1390,1525,0.0,3.0,0,125,25.330882352941178,541,2000.0,1525,9100,70.0,244.0,36,5,7,1525,103.74193548387096,2000,2000,0,1,0,1,0,0,0,1,0,0,1,0,235000
91,1235,0.0,2.0,600,635,0.0,480,1961.0,1235,8500,85.0,203.0,0,3,5,1235,103.74193548387096,1961,1961,1,0,0,0,1,0,0,0,1,0,0,1,98600
1363,616,796.0,3.0,0,616,25.330882352941178,432,2007.0,1412,8499,73.0,0.0,36,5,6,616,103.74193548387096,2006,2007,1,0,0,0,0,1,1,0,0,0,1,0,156932
897,1120,1120.0,0.0,0,0,25.330882352941178,528,1979.0,2240,7018,64.0,0.0,0,5,5,0,103.74193548387096,1979,1979,0,1,0,0,1,0,0,0,1,0,0,1,142953
564,1166,1129.0,4.0,728,367,25.330882352941178,590,1992.0,2295,13346,70.04995836802665,0.0,40,5,7,1095,103.74193548387096,1992,2000,1,0,0,1,0,0,0,1,0,0,1,0,268000
1369,1668,0.0,3.0,370,315,25.330882352941178,502,2003.0,1668,10635,48.0,171.0,262,5,8,1657,103.74193548387096,2003,2003,0,1,1,0,0,0,1,0,0,0,1,0,232000
776,1614,0.0,3.0,20,1594,25.330882352941178,0,2005.0,1614,11210,86.0,240.0,59,5,7,1614,103.74193548387096,2005,2006,0,1,0,1,0,0,0,1,0,0,1,0,221500
241,866,348.5240174672489,2.0,329,357,25.330882352941178,0,1978.5061638868744,866,3880,40.0,0.0,42,9,5,686,103.74193548387096,1945,1997,1,0,1,0,0,0,1,0,0,0,1,0,110500
13,1494,0.0,3.0,0,1494,25.330882352941178,840,2006.0,1494,10652,91.0,306.0,33,5,7,1494,160.0,2006,2007,0,1,0,0,0,1,0,1,0,0,1,0,279500
315,716,716.0,2.8692138133725202,425,291,25.330882352941178,432,2004.0,1432,7795,71.0,0.0,51,5,7,716,103.74193548387096,2004,2005,1,0,0,0,0,1,1,0,0,0,1,0,188500
600,1058,846.0,3.0,546,512,25.330882352941178,736,2003.0,1904,10927,74.0,280.0,60,5,8,1058,103.74193548387096,2005,2005,0,1,0,1,0,0,1,0,0,1,0,0,275000
387,1125,0.0,2.8692138133725202,631,410,25.330882352941178,352,1977.0,1125,7200,72.0,255.0,0,6,6,1041,296.0,1976,1976,0,1,1,0,0,0,0,0,1,0,0,1,125000
1297,1072,0.0,2.0,547,0,25.330882352941178,525,2005.0,1072,3675,35.0,82.0,44,5,6,547,103.74193548387096,2005,2006,0,1,0,1,0,0,1,0,0,0,0,1,140000
166,0,0.0,2.0,379,470,25.330882352941178,303,1955.0,1867,10708,70.04995836802665,0.0,0,5,5,1617,103.74193548387096,1955,1993,1,0,0,0,1,0,1,0,0,0,0,1,190000
840,810,672.0,2.8692138133725202,156,516,25.330882352941178,400,1934.0,1482,12155,70.04995836802665,0.0,0,8,6,672,103.74193548387096,1925,1950,1,0,1,0,0,0,0,0,1,1,0,0,140000
20,1158,1218.0,4.0,0,1158,25.330882352941178,0,2005.0,2376,14215,101.0,380.0,154,5,8,1158,240.0,2005,2006,0,1,0,0,0,1,0,1,0,0,1,0,325300
646,1048,0.0,3.0,0,0,25.330882352941178,420,1950.0,1048,7200,60.0,0.0,27,5,5,0,103.74193548387096,1950,1950,0,1,0,0,1,0,0,0,1,0,0,1,98300
1154,902,918.0,4.0,454,410,25.330882352941178,492,1965.0,1820,13700,70.04995836802665,288.0,84,6,7,864,103.74193548387096,1965,1988,0,1,1,0,0,0,0,0,1,0,1,0,201800
831,520,600.0,2.0,0,600,0.0,480,2005.0,1200,3180,30.0,0.0,166,5,7,600,103.74193548387096,2005,2005,1,0,0,0,0,1,0,1,0,0,1,0,151000
1267,0,0.0,3.0,0,2002,25.330882352941178,746,2009.0,2018,13214,89.0,0.0,76,5,9,0,103.74193548387096,2008,2009,0,1,0,0,0,1,1,0,0,1,0,0,378500
562,996,0.0,3.0,290,706,25.330882352941178,0,1978.5061638868744,996,13907,63.0,0.0,0,6,5,996,103.74193548387096,1940,1969,1,0,1,0,0,0,1,0,0,0,0,1,108000
1422,848,0.0,1.0,686,162,25.330882352941178,420,2003.0,848,4435,37.0,170.0,0,5,6,848,140.0,2003,2003,0,1,0,1,0,0,1,0,0,0,1,0,136500
686,874,887.0,3.0,0,874,0.0,578,2007.0,1761,10207,84.0,0.0,105,6,7,874,103.74193548387096,2007,2007,1,0,0,0,0,1,1,0,0,0,1,0,227875
957,1057,0.0,3.0,417,640,25.330882352941178,576,1977.0,1057,7420,70.0,0.0,0,5,5,1057,103.74193548387096,1962,1962,1,0,0,0,1,0,1,0,0,0,0,1,132000
189,1593,0.0,0.0,1153,440,25.330882352941178,682,2001.0,1593,4923,41.0,0.0,120,5,8,1593,103.74193548387096,2001,2002,0,1,0,1,0,0,1,0,0,1,0,0,286000
975,673,709.0,3.0,641,32,25.330882352941178,490,2000.0,1382,2651,70.04995836802665,0.0,50,5,7,673,103.74193548387096,2000,2000,1,0,0,1,0,0,0,0,1,0,1,0,165000
699,1391,0.0,2.0,16,1375,25.330882352941178,530,2004.0,1391,4282,59.0,0.0,158,5,7,1391,103.74193548387096,2004,2004,0,1,0,0,0,1,0,0,1,0,1,0,196000
510,1363,0.0,2.0,650,178,25.330882352941178,288,1951.0,1363,14559,75.0,70.0,42,7,5,1008,103.74193548387096,1951,2000,1,0,1,0,0,0,0,0,1,0,0,1,164900
1082,1459,0.0,3.0,0,1459,25.330882352941178,527,2002.0,1459,8749,70.0,100.0,39,5,7,1459,103.74193548387096,2002,2002,1,0,0,0,0,1,0,1,0,0,1,0,192000
