1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
1040,0.0,3.0,659,381,25.330882352941178,260,1962.0,1040,6897,70.04995836802665,0.0,104,8,5,1040,103.74193548387096,1962,2010,127000,1,0,1,0,0,0,0,0,1,0,0,1
1026,0.0,3.0,505,0,25.330882352941178,576,1981.0,1026,10970,70.04995836802665,0.0,0,6,6,940,103.74193548387096,1978,1978,147000,0,1,0,1,0,0,0,0,1,0,0,1
702,779.0,3.0,0,702,25.330882352941178,343,1994.0,1481,8125,65.0,0.0,36,5,6,702,103.74193548387096,1994,1995,174000,1,0,0,0,0,1,1,0,0,0,0,1
1370,0.0,3.0,0,1090,25.330882352941178,479,1976.0,1370,10400,80.0,189.0,0,5,7,1090,103.74193548387096,1976,1976,152000,1,0,0,0,0,1,0,1,0,0,0,1
1512,1142.0,4.0,619,435,25.330882352941178,619,1968.0,0,11029,70.04995836802665,220.0,65,7,6,1054,103.74193548387096,1968,1984,250000,0,1,1,0,0,0,0,0,1,0,1,0
912,514.0,3.0,0,912,25.330882352941178,216,1925.0,1426,7642,55.0,0.0,240,8,7,912,103.74193548387096,1918,1998,189950,1,0,0,0,0,1,0,0,1,0,1,0
1039,0.0,3.0,841,198,25.330882352941178,504,1965.0,1039,11625,75.0,0.0,0,4,5,1039,103.74193548387096,1965,1965,131500,0,1,1,0,0,0,0,0,1,0,0,1
1097,348.5240174672489,3.0,338,702,25.330882352941178,480,1986.0,1097,9672,81.0,0.0,0,5,6,1040,103.74193548387096,1984,1985,152000,1,0,0,1,0,0,0,0,1,0,0,1
1148,0.0,3.0,1148,0,25.330882352941178,672,1959.0,1148,7931,70.0,0.0,0,5,5,1148,103.74193548387096,1959,1959,132500,1,0,1,0,0,0,0,0,1,0,0,1
1372,348.5240174672489,3.0,0,1372,0.0,529,2008.0,1372,8640,72.0,0.0,140,5,7,1372,103.74193548387096,2007,2008,250580,1,0,0,0,0,1,1,0,0,0,1,0
1002,0.0,3.0,828,174,25.330882352941178,0,1973.0,1002,8750,70.04995836802665,76.0,0,6,5,1002,103.74193548387096,1970,1970,148500,1,0,1,0,0,0,0,0,1,0,0,1
1646,0.0,3.0,0,1638,25.330882352941178,0,2007.0,1646,10656,67.0,274.0,80,5,8,1638,103.74193548387096,2006,2007,248900,0,1,0,0,0,1,0,1,0,0,1,0
1120,0.0,3.0,932,108,25.330882352941178,544,1961.0,1120,6970,85.0,0.0,0,5,4,1040,103.74193548387096,1961,1961,129000,1,0,1,0,0,0,0,1,0,1,0,0
1547,720.0,2.0,0,0,25.330882352941178,672,1979.0,2320,14762,70.04995836802665,0.0,144,6,5,0,103.74193548387096,1948,1950,169000,0,1,0,0,1,0,0,0,1,0,0,1
1062,887.0,3.0,750,300,25.330882352941178,574,1993.0,1949,9938,80.0,246.0,90,5,7,1050,103.74193548387096,1993,1994,236000,1,0,0,1,0,0,1,0,0,0,1,0
894,0.0,2.0,0,894,25.330882352941178,308,1962.0,894,6600,60.0,0.0,0,5,5,894,103.74193548387096,1962,1962,109500,1,0,0,0,0,1,0,0,1,0,0,1
804,878.0,3.0,505,299,25.330882352941178,523,1998.0,1682,8750,70.0,116.0,77,5,6,804,103.74193548387096,1998,1998,200500,1,0,0,1,0,0,0,1,0,0,1,0
910,0.0,3.0,0,105,25.330882352941178,414,1953.0,910,8892,74.0,0.0,0,7,5,105,196.0,1953,1996,116000,0,1,0,0,0,1,0,0,1,0,1,0
1036,0.0,3.0,375,457,25.330882352941178,288,1949.0,1268,12144,60.0,0.0,28,7,5,832,103.74193548387096,1949,1950,133000,1,0,0,0,1,0,0,0,1,0,0,1
676,455.0,2.8692138133725202,0,676,25.330882352941178,200,1941.0,1131,5720,52.0,0.0,0,6,5,676,103.74193548387096,1941,1950,66500,1,0,0,0,0,1,0,0,1,0,0,1
1184,1426.0,4.0,64,1120,25.330882352941178,550,2007.0,0,9000,75.0,0.0,364,5,8,1184,103.74193548387096,2007,2007,303477,0,1,0,1,0,0,1,0,0,1,0,0
1040,0.0,3.0,633,431,25.330882352941178,648,1963.0,1040,0,94.0,0.0,0,5,4,1064,103.74193548387096,1963,1963,132250,0,1,1,0,0,0,0,0,1,0,0,1
1462,348.5240174672489,4.0,1170,292,25.330882352941178,738,2004.0,2224,8834,74.0,216.0,0,5,9,1462,103.74193548387096,2004,2005,350000,1,0,0,1,0,0,1,0,0,1,0,0
1155,0.0,3.0,899,210,25.330882352941178,576,1987.0,1155,11782,88.0,0.0,0,7,5,1109,192.0,1961,1995,148000,0,1,1,0,0,0,0,0,1,0,1,0
864,0.0,3.0,646,218,0.0,336,1978.0,864,7000,70.04995836802665,90.0,0,8,5,864,103.74193548387096,1978,2005,136500,1,0,1,0,0,0,0,0,1,0,0,1
1090,0.0,2.0,980,110,25.330882352941178,450,2005.0,1090,7024,60.0,0.0,49,5,5,1090,103.74193548387096,2005,2006,157000,1,0,1,0,0,0,1,0,0,0,0,1
1187,530.0,3.0,902,254,25.330882352941178,400,1990.0,1717,13758,44.0,117.0,36,5,7,1156,103.74193548387096,1990,1991,187500,0,1,0,0,1,0,0,1,0,0,1,0
808,785.0,3.0,0,808,25.330882352941178,389,1993.0,1593,9636,70.04995836802665,0.0,40,5,6,808,103.74193548387096,1992,1993,178000,1,0,0,0,0,1,0,1,0,0,0,1
954,795.0,0.0,0,795,25.330882352941178,440,1997.0,2230,6204,60.0,0.0,188,5,4,795,103.74193548387096,1912,1950,118500,1,0,0,0,0,1,0,0,1,0,0,1
892,0.0,3.0,432,460,25.330882352941178,288,1967.0,892,7150,65.0,60.0,0,5,5,892,0.0,1967,1967,100000,1,0,1,0,0,0,0,1,0,0,0,1
1709,0.0,2.0,1238,460,25.330882352941178,506,1999.0,1709,5119,50.0,60.0,65,5,9,1698,103.74193548387096,1999,2000,328900,0,1,0,1,0,0,1,0,0,0,1,0
1712,0.0,4.0,528,1098,25.330882352941178,588,2005.0,1712,8393,70.0,122.0,54,5,5,1626,103.74193548387096,1959,2005,145000,1,0,0,0,1,0,1,0,0,0,0,1
872,521.0,3.0,0,816,25.330882352941178,300,1955.0,1393,16466,59.0,0.0,0,7,5,816,103.74193548387096,1955,1955,135500,1,0,0,0,0,1,0,0,1,0,0,1
0,0.0,4.0,351,1043,25.330882352941178,621,1970.0,2217,15865,95.0,0.0,207,6,8,0,103.74193548387096,1970,1970,268000,0,1,1,0,0,0,0,0,1,0,1,0
1505,0.0,2.0,1024,481,25.330882352941178,505,1953.0,1505,12160,0.0,90.0,0,4,6,1505,103.74193548387096,1953,1953,149500,1,0,0,0,0,1,0,1,0,0,0,1
672,252.0,2.8692138133725202,0,672,25.330882352941178,576,2003.0,924,8064,60.0,0.0,0,7,5,672,103.74193548387096,1949,2006,122900,0,1,0,0,0,1,0,0,1,0,0,1
918,765.0,3.0,226,192,25.330882352941178,440,1978.0,1683,11184,70.0,92.0,0,5,6,918,103.74193548387096,1978,1978,172500,1,0,0,0,1,0,0,1,0,0,0,1
1068,0.0,3.0,663,396,25.330882352941178,264,1963.0,1068,8414,70.0,0.0,0,8,6,1059,103.74193548387096,1963,2003,154500,1,0,0,1,0,0,0,1,0,0,0,1
1383,0.0,3.0,1064,319,25.330882352941178,354,1954.0,1383,13284,70.04995836802665,0.0,116,5,5,1383,103.74193548387096,1954,1954,165000,0,1,1,0,0,0,0,0,1,0,0,1
1535,0.0,4.0,0,0,25.330882352941178,400,1979.0,1535,7018,64.0,0.0,0,5,5,0,103.74193548387096,1979,1979,118858,0,1,0,0,1,0,0,0,1,0,0,1
983,813.0,4.0,400,380,25.330882352941178,483,1963.0,1796,7056,71.0,415.0,50,5,6,780,103.74193548387096,1963,1963,140000,1,0,1,0,0,0,0,1,0,0,0,1
951,0.0,2.0,285,666,25.330882352941178,327,1936.0,951,8765,50.0,0.0,28,6,4,951,103.74193548387096,1936,1950,106500,1,0,1,0,0,0,0,0,1,0,0,1
1120,1120.0,0.0,0,0,25.330882352941178,528,1979.0,2240,7018,64.0,0.0,0,5,5,0,103.74193548387096,1979,1979,142953,0,1,0,0,1,0,0,0,1,0,0,1
0,0.0,2.8692138133725202,0,142,25.330882352941178,820,2009.0,2364,12919,100.0,760.0,67,5,9,0,103.74193548387096,2009,2010,611657,0,1,0,1,0,0,1,0,0,1,0,0
1236,0.0,3.0,465,447,25.330882352941178,288,1961.0,1236,6993,65.0,0.0,0,7,5,912,103.74193548387096,1961,1994,135000,1,0,1,0,0,0,0,0,1,0,0,1
858,0.0,2.0,322,536,25.330882352941178,684,1979.0,858,7340,70.04995836802665,0.0,0,6,4,858,103.74193548387096,1971,1971,110000,1,0,1,0,0,0,0,0,1,0,0,1
1306,0.0,2.0,860,132,25.330882352941178,756,1968.0,1306,8712,64.0,0.0,0,7,5,992,103.74193548387096,1957,2000,153000,0,1,1,0,0,0,0,0,1,0,0,1
807,702.0,3.0,0,783,25.330882352941178,393,2003.0,1509,7875,63.0,0.0,75,5,7,783,0.0,2003,2003,180000,1,0,0,0,0,1,1,0,0,0,1,0
1670,0.0,3.0,0,1670,25.330882352941178,690,2006.0,1670,14859,50.0,27.0,60,5,7,1670,103.74193548387096,2006,2006,240000,1,0,0,0,0,1,0,1,0,0,1,0
902,0.0,3.0,599,277,25.330882352941178,288,1967.0,902,6173,70.04995836802665,75.0,0,6,5,876,103.74193548387096,1967,1967,125500,1,0,0,1,0,0,0,0,1,0,0,1
1063,0.0,3.0,354,412,25.330882352941178,280,1954.0,1063,9920,80.0,110.0,0,5,5,1056,103.74193548387096,1954,1954,128000,1,0,0,0,1,0,0,1,0,0,0,1
1636,0.0,3.0,63,1560,25.330882352941178,0,2006.0,1636,13501,0.0,208.0,60,5,8,1623,103.74193548387096,2006,2006,255000,1,0,0,1,0,0,0,1,0,0,1,0
1020,1037.0,3.0,223,794,0.0,180,1936.0,2057,11500,86.0,0.0,0,7,7,1017,103.74193548387096,1936,1987,250000,1,0,0,0,1,0,1,0,0,0,1,0
902,0.0,2.0,301,239,25.330882352941178,484,1983.0,902,8885,70.04995836802665,0.0,0,5,5,864,103.74193548387096,1983,1983,131000,0,1,1,0,0,0,0,0,1,0,0,1
742,742.0,3.0,0,742,25.330882352941178,390,2005.0,1484,12589,0.0,0.0,24,5,6,742,103.74193548387096,2005,2005,174000,1,0,0,0,0,1,1,0,0,0,1,0
1105,1169.0,0.0,443,662,25.330882352941178,480,1960.0,2274,11600,80.0,361.0,0,5,5,1105,103.74193548387096,1960,1960,154300,1,0,0,0,1,0,0,0,1,0,0,1
1268,0.0,3.0,196,1072,25.330882352941178,252,1978.0,1268,9286,70.04995836802665,0.0,0,7,5,1268,103.74193548387096,1977,1989,143500,0,1,1,0,0,0,0,0,1,0,1,0
1015,0.0,3.0,489,279,25.330882352941178,450,1925.0,1015,6120,51.0,0.0,0,7,5,768,103.74193548387096,1925,1950,88000,1,0,0,0,1,0,0,0,1,0,0,1
1001,1001.0,2.8692138133725202,284,717,25.330882352941178,0,1949.0,2002,6270,82.0,0.0,0,6,5,1001,103.74193548387096,1949,1950,145000,1,0,1,0,0,0,0,0,1,0,0,1
612,612.0,2.0,294,318,25.330882352941178,528,2009.0,1224,3000,30.0,76.0,234,5,6,612,103.74193548387096,2009,2009,173733,0,1,0,1,0,0,0,1,0,0,1,0
546,546.0,3.0,0,546,25.330882352941178,286,1970.0,1092,2001,21.0,80.0,0,5,4,546,103.74193548387096,1970,1970,75000,1,0,0,0,0,1,0,0,1,0,0,1
480,0.0,2.8692138133725202,50,430,25.330882352941178,308,1958.0,480,9000,50.0,0.0,0,3,2,480,103.74193548387096,1949,1950,35311,0,1,1,0,0,0,0,0,1,0,0,1
1229,0.0,3.0,1059,75,25.330882352941178,284,1956.0,1229,17140,70.04995836802665,0.0,0,6,4,1134,103.74193548387096,1956,1956,135000,1,0,1,0,0,0,0,1,0,0,0,1
912,1215.0,4.0,48,422,25.330882352941178,833,1991.0,2127,13125,103.0,0.0,192,5,7,1104,103.74193548387096,1991,1991,238000,0,1,1,0,0,0,0,1,0,0,1,0
1414,0.0,3.0,528,245,25.330882352941178,601,1990.0,1414,11029,87.0,0.0,51,8,6,1184,103.74193548387096,1958,2002,176500,1,0,1,0,0,0,0,0,1,0,0,1
936,785.0,3.0,814,114,25.330882352941178,471,1994.0,1721,8462,70.0,105.0,87,5,6,928,300.0,1994,1994,201000,1,0,0,1,0,0,0,0,1,0,1,0
1272,928.0,4.0,1084,188,25.330882352941178,0,1978.5061638868744,2200,8777,67.0,0.0,70,7,5,1272,103.74193548387096,1900,2003,145900,1,0,1,0,0,0,1,0,0,0,0,1
1316,0.0,3.0,28,1288,25.330882352941178,397,2005.0,1316,10237,65.0,0.0,0,5,6,1316,103.74193548387096,2005,2006,169990,1,0,0,1,0,0,1,0,0,0,1,0
1617,0.0,2.0,165,598,25.330882352941178,533,1993.0,1617,8012,50.0,0.0,69,5,6,1604,103.74193548387096,1993,1994,193000,1,0,0,0,1,0,0,0,1,0,1,0
1686,0.0,3.0,625,0,25.330882352941178,612,1980.0,1686,10240,79.0,157.0,131,6,6,1686,103.74193548387096,1980,1980,207500,1,0,1,0,0,0,0,0,1,0,0,1
1126,0.0,3.0,767,266,25.330882352941178,540,1977.0,1126,15611,70.04995836802665,0.0,0,6,5,1126,103.74193548387096,1977,1977,175000,0,1,1,0,0,0,0,1,0,1,0,0
1234,1140.0,4.0,0,1181,25.330882352941178,656,2003.0,2374,11999,93.0,340.0,100,5,8,1181,103.74193548387096,2003,2004,285000,1,0,0,0,0,1,1,0,0,1,0,0
1098,880.0,4.0,552,280,25.330882352941178,486,1968.0,1978,9900,70.04995836802665,342.0,43,5,7,832,103.74193548387096,1968,1968,176000,1,0,1,0,0,0,0,1,0,0,0,1
1788,0.0,3.0,0,1753,25.330882352941178,522,2001.0,1788,11838,70.04995836802665,0.0,151,5,8,1753,103.74193548387096,2001,2001,236500,0,1,0,0,0,1,0,1,0,1,0,0
993,1243.0,4.0,0,964,25.330882352941178,642,1997.0,2236,13006,70.04995836802665,285.0,0,5,7,964,0.0,1997,1997,222000,1,0,0,0,0,1,1,0,0,0,1,0
1466,348.5240174672489,3.0,16,1450,25.330882352941178,610,2007.0,1466,8925,73.0,0.0,18,5,8,1466,103.74193548387096,2007,2007,201000,0,1,0,1,0,0,1,0,0,0,1,0
925,0.0,2.8692138133725202,338,121,25.330882352941178,429,1965.0,925,9100,70.0,0.0,0,6,5,925,103.74193548387096,1965,1965,117500,1,0,1,0,0,0,0,0,1,0,0,1
0,0.0,3.0,0,1905,0.0,788,2006.0,1905,11670,84.0,302.0,191,5,9,0,103.74193548387096,2006,2006,320000,1,0,0,0,0,1,1,0,0,1,0,0
1500,0.0,3.0,20,1480,25.330882352941178,570,2004.0,1500,8487,63.0,210.0,36,5,7,1500,103.74193548387096,2004,2004,190000,0,1,0,1,0,0,0,1,0,0,1,0
0,0.0,4.0,425,160,25.330882352941178,505,1960.0,2069,0,0.0,0.0,0,7,7,585,103.74193548387096,1960,2007,242000,0,1,0,1,0,0,0,1,0,0,1,0
747,0.0,1.0,0,600,25.330882352941178,528,1953.0,747,5825,52.0,108.0,0,5,4,600,103.74193548387096,1926,1953,79900,0,1,0,0,0,1,0,0,1,0,0,1
1200,0.0,2.0,833,343,25.330882352941178,555,2003.0,1200,10083,67.0,103.68526170798899,41,5,7,1176,103.74193548387096,2003,2003,184900,1,0,0,0,0,1,0,1,0,0,1,0
1113,858.0,3.0,341,772,25.330882352941178,689,2005.0,1971,9675,75.0,0.0,48,5,7,1113,103.74193548387096,2005,2005,253000,0,1,0,1,0,0,0,1,0,0,1,0
1391,571.0,3.0,464,927,25.330882352941178,0,2006.0,1962,8760,73.0,0.0,90,5,7,1391,103.74193548387096,2006,2006,239799,0,1,0,1,0,0,0,1,0,0,1,0
1207,1196.0,2.8692138133725202,0,1032,25.330882352941178,349,1940.0,2403,0,70.04995836802665,0.0,0,7,7,1032,103.74193548387096,1940,1950,244400,0,1,0,0,0,1,0,0,1,0,0,1
1728,0.0,4.0,936,396,25.330882352941178,574,1976.0,1728,12640,55.0,0.0,0,5,6,1728,103.74193548387096,1976,1976,150900,0,1,0,0,1,0,0,0,1,0,0,1
1022,1038.0,3.0,772,220,25.330882352941178,390,1999.0,2060,8755,70.04995836802665,298.0,0,5,7,992,103.74193548387096,1999,1999,214000,1,0,1,0,0,0,0,1,0,0,1,0
1440,0.0,4.0,0,0,25.330882352941178,0,1978.5061638868744,1440,7711,42.0,0.0,0,3,4,1440,103.74193548387096,1977,1977,150000,0,1,0,0,0,1,1,0,0,0,0,1
1632,0.0,4.0,0,1632,25.330882352941178,576,1967.0,1632,0,100.0,0.0,0,4,5,1632,103.74193548387096,1967,1967,143000,0,1,0,0,0,1,0,0,1,0,0,1
1344,0.0,3.0,111,354,25.330882352941178,525,1958.0,1344,14375,70.04995836802665,541.0,118,6,6,819,103.74193548387096,1958,1958,137500,1,0,0,1,0,0,0,1,0,0,1,0
1188,561.0,2.8692138133725202,1088,0,244.0,456,1963.0,1869,8820,98.0,0.0,0,6,5,1088,103.74193548387096,1890,1996,124900,1,0,0,0,1,0,0,0,1,0,0,1
1144,0.0,3.0,748,102,25.330882352941178,796,1959.0,1144,8163,70.0,128.0,0,6,5,1144,103.74193548387096,1959,1959,143000,0,1,0,0,0,1,0,1,0,0,0,1
1629,0.0,3.0,0,316,25.330882352941178,808,2002.0,1629,14536,85.0,236.0,252,5,8,1616,103.74193548387096,2002,2003,270000,0,1,0,1,0,0,1,0,0,0,1,0
936,840.0,3.0,0,936,25.330882352941178,474,2002.0,1776,14006,65.0,144.0,96,5,7,936,103.74193548387096,2002,2002,192500,0,1,0,0,0,1,0,1,0,0,1,0
1381,0.0,3.0,982,179,25.330882352941178,676,1972.0,1381,9360,78.0,0.0,0,7,6,1161,103.74193548387096,1972,2006,197500,1,0,1,0,0,0,0,0,1,0,1,0
864,0.0,3.0,398,317,25.330882352941178,720,1980.0,864,7200,60.0,0.0,0,8,5,864,103.74193548387096,1950,2002,129000,1,0,1,0,0,0,0,1,0,0,1,0
965,0.0,3.0,641,187,25.330882352941178,300,1979.0,965,7800,60.0,0.0,0,5,5,828,103.74193548387096,1965,1965,119900,1,0,1,0,0,0,0,0,1,0,0,1
768,0.0,2.0,660,108,25.330882352941178,396,1974.0,768,7200,60.0,0.0,0,8,5,768,103.74193548387096,1972,2003,133900,0,1,0,0,0,1,1,0,0,0,0,1
1168,800.0,2.8692138133725202,562,29,25.330882352941178,530,1969.0,1968,11075,70.04995836802665,232.0,189,4,5,784,103.74193548387096,1969,1969,172000,0,1,0,0,0,1,0,1,0,0,0,1
980,0.0,4.0,945,0,25.330882352941178,0,1978.5061638868744,980,9400,35.0,250.0,0,5,6,945,103.74193548387096,1975,1975,127500,0,1,0,0,0,1,1,0,0,0,0,1
979,979.0,4.0,484,495,25.330882352941178,492,1946.0,1958,7136,82.0,423.0,0,6,6,979,103.74193548387096,1946,1950,145000,1,0,0,0,1,0,0,0,1,0,0,1
561,668.0,2.0,285,276,25.330882352941178,462,1980.0,1229,1300,24.0,0.0,0,6,6,561,103.74193548387096,1980,1980,124000,1,0,1,0,0,0,1,0,0,0,0,1
1057,0.0,3.0,417,640,25.330882352941178,576,1977.0,1057,7420,70.0,0.0,0,5,5,1057,103.74193548387096,1962,1962,132000,1,0,0,0,1,0,1,0,0,0,0,1
1337,0.0,3.0,699,638,25.330882352941178,531,2003.0,1337,8450,65.0,0.0,39,5,7,1337,103.74193548387096,2003,2003,185000,0,1,0,1,0,0,0,1,0,0,1,0
696,720.0,3.0,604,92,25.330882352941178,484,1999.0,1416,2572,24.0,0.0,44,5,7,696,103.74193548387096,1999,1999,155000,1,0,1,0,0,0,0,0,1,0,1,0
858,0.0,2.0,696,162,25.330882352941178,0,1978.5061638868744,858,7207,50.0,0.0,0,7,5,858,117.0,1958,2008,116500,0,1,1,0,0,0,1,0,0,0,0,1
1542,1330.0,4.0,896,434,25.330882352941178,619,1977.0,0,12227,70.04995836802665,424.0,282,7,6,1330,550.0,1977,1995,272000,1,0,1,0,0,0,1,0,0,0,0,1
804,744.0,3.0,556,248,0.0,440,1976.0,1548,2308,24.0,0.0,0,6,6,804,103.74193548387096,1976,1976,155000,1,0,0,0,0,1,0,0,1,0,1,0
1800,0.0,2.0,0,1800,25.330882352941178,702,2007.0,1800,11923,0.0,0.0,136,5,9,0,103.74193548387096,2007,2007,239000,1,0,0,0,0,1,1,0,0,1,0,0
824,1070.0,4.0,624,193,25.330882352941178,510,2002.0,1894,11316,80.0,44.0,40,5,7,817,103.74193548387096,2002,2003,214900,1,0,0,1,0,0,0,0,1,0,1,0
783,701.0,3.0,0,783,25.330882352941178,393,2005.0,1484,10237,65.0,0.0,72,5,6,783,103.74193548387096,2005,2007,178900,1,0,0,0,0,1,1,0,0,0,1,0
976,332.0,2.0,428,300,25.330882352941178,256,1940.0,1308,9600,0.0,0.0,70,7,5,728,103.74193548387096,1940,1950,160000,1,0,0,0,1,0,0,0,1,0,0,1
1098,0.0,3.0,902,196,25.330882352941178,260,1955.0,1098,7390,70.04995836802665,151.0,0,7,5,1098,103.74193548387096,1955,1955,135000,1,0,1,0,0,0,0,0,1,0,0,1
600,348.5240174672489,2.8692138133725202,0,600,25.330882352941178,0,1978.5061638868744,968,5925,50.0,0.0,0,6,3,600,103.74193548387096,1910,1950,37900,1,0,0,0,0,1,1,0,0,0,0,1
1095,0.0,2.0,513,75,25.330882352941178,264,1958.0,1095,10382,75.0,105.0,0,5,6,588,103.74193548387096,1958,1958,140000,0,1,1,0,0,0,0,0,1,0,0,1
720,472.0,4.0,0,720,25.330882352941178,0,1978.5061638868744,1192,10800,60.0,0.0,0,4,4,720,103.74193548387096,1949,1950,135000,1,0,0,0,0,1,1,0,0,0,0,1
764,862.0,2.0,567,197,25.330882352941178,474,2003.0,1626,2268,36.0,106.0,27,5,7,764,103.74193548387096,2003,2004,173000,1,0,0,1,0,0,0,1,0,0,1,0
918,0.0,2.0,0,918,25.330882352941178,264,1979.0,918,7892,55.0,0.0,0,5,6,918,103.74193548387096,1979,1979,99500,1,0,0,0,0,1,0,0,1,0,0,1
1428,0.0,3.0,0,1428,25.330882352941178,480,2007.0,1428,11639,95.0,103.68526170798899,120,5,7,1428,103.74193548387096,2007,2008,182000,1,0,0,0,0,1,1,0,0,0,1,0
1136,883.0,3.0,0,728,25.330882352941178,532,1997.0,2019,11414,60.0,0.0,135,8,7,728,103.74193548387096,1910,1993,167500,1,0,0,0,0,1,0,0,1,0,1,0
673,709.0,3.0,641,32,25.330882352941178,490,2000.0,1382,2651,70.04995836802665,0.0,50,5,7,673,103.74193548387096,2000,2000,165000,1,0,0,1,0,0,0,0,1,0,1,0
869,0.0,2.0,0,440,25.330882352941178,0,1978.5061638868744,869,5900,51.0,0.0,0,7,4,440,103.74193548387096,1923,1958,85500,1,0,0,0,0,1,1,0,0,1,0,0
1241,0.0,1.0,1106,135,25.330882352941178,569,2007.0,1241,4274,35.0,103.68526170798899,116,5,7,1241,103.74193548387096,2006,2007,199900,1,0,0,1,0,0,0,0,1,0,1,0
894,0.0,3.0,552,342,25.330882352941178,400,1999.0,894,9450,68.0,0.0,0,5,4,894,103.74193548387096,1954,1954,110000,1,0,0,0,0,1,0,0,1,0,0,1
1121,0.0,3.0,651,470,25.330882352941178,480,1963.0,1121,8816,80.0,0.0,80,6,5,1121,103.74193548387096,1963,1963,139000,1,0,0,0,1,0,0,0,1,0,0,1
999,0.0,3.0,867,77,25.330882352941178,588,1961.0,999,12122,70.04995836802665,210.0,76,9,7,944,103.74193548387096,1961,2007,178400,0,1,1,0,0,0,0,1,0,1,0,0
1276,1336.0,4.0,854,371,25.330882352941178,676,1998.0,0,12203,98.0,975.0,0,5,8,1225,103.74193548387096,1998,1999,336000,1,0,0,1,0,0,1,0,0,0,1,0
1266,0.0,2.0,0,1266,25.330882352941178,388,2007.0,1266,3182,43.0,16.0,16,5,7,1266,103.74193548387096,2007,2007,159895,0,1,0,0,0,1,1,0,0,0,1,0
1149,1141.0,4.0,0,1128,25.330882352941178,779,2002.0,2290,11250,70.04995836802665,0.0,0,5,8,1128,103.74193548387096,2002,2002,255900,0,1,0,0,0,1,0,0,1,0,1,0
1302,432.0,4.0,0,0,0.0,539,1977.0,1734,10125,75.0,0.0,0,5,5,0,0.0,1977,1977,126000,0,1,0,0,1,0,0,0,1,0,1,0
1164,0.0,3.0,1040,124,25.330882352941178,240,1950.0,1164,10880,68.0,0.0,48,5,5,1164,103.74193548387096,1950,1950,125000,1,0,1,0,0,0,0,0,1,0,0,1
1001,634.0,2.0,0,485,0.0,255,1950.0,1635,5310,59.0,0.0,0,8,6,485,103.74193548387096,1910,2003,117000,1,0,0,0,0,1,0,0,1,0,1,0
0,0.0,3.0,0,284,25.330882352941178,606,2010.0,1940,10159,83.0,450.0,95,5,9,0,103.74193548387096,2009,2010,395192,0,1,0,1,0,0,1,0,0,1,0,0
1118,912.0,4.0,156,692,25.330882352941178,551,1976.0,2030,12046,70.04995836802665,298.0,224,6,6,848,103.74193548387096,1976,1976,195000,1,0,0,0,1,0,1,0,0,0,1,0
778,798.0,3.0,0,770,25.330882352941178,614,2006.0,1576,8125,65.0,0.0,50,5,7,770,103.74193548387096,2006,2006,197000,1,0,0,0,0,1,0,1,0,0,1,0
1407,985.0,3.0,1074,322,25.330882352941178,0,1997.0,2392,9452,82.0,423.0,70,5,8,1396,103.74193548387096,1997,1998,348000,1,0,0,1,0,0,1,0,0,0,1,0
916,826.0,4.0,216,700,25.330882352941178,424,1925.0,1742,0,0.0,0.0,169,9,8,916,103.74193548387096,1882,1986,168000,1,0,1,0,0,0,0,0,1,0,1,0
1020,831.0,3.0,536,169,25.330882352941178,440,1964.0,1851,9760,80.0,340.0,42,8,6,822,103.74193548387096,1964,1993,187000,0,1,1,0,0,0,0,1,0,0,1,0
750,750.0,3.0,0,750,25.330882352941178,564,2005.0,1500,8846,68.0,0.0,35,5,6,750,103.74193548387096,2005,2006,173900,1,0,0,0,0,1,0,1,0,0,1,0
1718,348.5240174672489,3.0,1172,528,25.330882352941178,786,2008.0,1718,12456,96.0,230.0,48,5,10,1700,216.0,2006,2007,337500,0,1,0,1,0,0,1,0,0,1,0,0
774,456.0,3.0,384,363,25.330882352941178,305,1946.0,1230,4712,51.0,0.0,57,7,4,747,103.74193548387096,1946,1950,121600,1,0,1,0,0,0,0,0,1,0,0,1
1050,0.0,3.0,915,135,25.330882352941178,368,1961.0,1050,10659,70.04995836802665,0.0,319,6,5,1050,103.74193548387096,1961,1961,136500,1,0,0,0,1,0,0,0,1,0,0,1
1442,0.0,2.0,0,1442,25.330882352941178,615,1970.0,1442,11717,70.04995836802665,571.0,0,6,6,1442,103.74193548387096,1970,1970,185000,1,0,0,0,0,1,0,1,0,0,0,1
1077,0.0,3.0,0,1007,25.330882352941178,210,1922.0,1077,9786,60.0,0.0,100,4,3,1007,103.74193548387096,1922,1950,91000,1,0,0,0,0,1,0,0,1,0,0,1
1208,0.0,2.0,686,501,25.330882352941178,632,2006.0,1208,6762,64.0,24.0,61,5,7,1187,103.74193548387096,2006,2006,206000,0,1,0,1,0,0,0,1,0,0,1,0
